station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
4494,Townsend Ave & E 175 St,8323.05,40.84741,-73.911359,71,"CREDITCARD,KEY",19,false,1,1,17,0,true,true,true,false,2021-11-08T00:00:00
4580,Goulden Ave & W 205 St,8799.01,40.87812,-73.89192,71,"CREDITCARD,KEY",19,false,1,0,18,0,true,true,true,false,2021-11-08T00:00:00
4631,Sedgwick Ave & Hall of Fame Tce,8539.02,40.859532,-73.913303,71,"CREDITCARD,KEY",19,false,1,0,18,0,true,true,true,false,2021-11-08T00:00:00
3861,Menahan St & Wyckoff Ave,4890.11,40.70113,-73.91422,71,"CREDITCARD,KEY",20,false,1,1,18,0,true,true,true,false,2021-11-08T00:00:00
3980,Amsterdam Ave & W 152 St,8069.01,40.829523,-73.944279,71,"CREDITCARD,KEY",20,false,1,0,19,0,true,true,true,false,2021-11-08T00:00:00
4025,Edgecombe Ave & W 150 St,8049.05,40.826881,-73.941427,71,"CREDITCARD,KEY",20,false,1,1,18,0,true,true,true,false,2021-11-09T00:00:00
4083,Walton Ave & E 168 St,8179.03,40.83649,-73.918316,71,"CREDITCARD,KEY",20,false,1,0,19,0,true,true,true,false,2021-11-08T00:00:00
4149,E 167 St & Franklin Ave,8048.01,40.82895,-73.90521,71,"CREDITCARD,KEY",20,false,1,1,18,0,true,true,true,false,2021-11-08T00:00:00
4498,Anthony Ave & E Tremont Ave,8356.04,40.848793,-73.903178,71,"CREDITCARD,KEY",20,false,1,1,18,0,true,true,true,false,2021-11-08T00:00:00
4604,Jerome Ave & W 184 St,8550.01,40.860814,-73.902541,71,"CREDITCARD,KEY",20,false,1,0,19,0,true,true,true,false,2021-11-08T00:00:00
4634,Jerome Ave & E 198 St,8720.02,40.871445206871179,-73.892896324396133,71,"CREDITCARD,KEY",20,false,1,1,18,0,true,true,true,false,2021-11-08T00:00:00
3945,Amsterdam Ave & W 136 St,7920.05,40.819746,-73.951819,71,"CREDITCARD,KEY",21,false,1,1,19,0,true,true,true,false,2021-11-08T00:00:00
4018,Broadway & W 131 St,7865.09,40.817555,-73.957163,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-09T00:00:00
4109,Amsterdam Ave & W 183 St,8353.09,40.84925,-73.93022,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-09T00:00:00
4152,Fulton Ave & E 168 St,8084.03,40.830471,-73.904556,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-08T00:00:00
4171,Boston Rd & E 167 St,8048.04,40.828199,-73.903719,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-09T00:00:00
4287,Steinway St & Ditmars Blvd,7074.01,40.772717,-73.906127,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-08T00:00:00
4352,McDonald Ave & Vanderbilt St,3394.03,40.651654,-73.981231,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-08T00:00:00
4471,Amsterdam Ave & W 186 St,8394.15,40.851113,-73.928808,71,"CREDITCARD,KEY",21,false,1,1,19,0,true,true,true,false,2021-11-09T00:00:00
4515,W Tremont Ave & Montgomery Ave,8407.03,40.851788,-73.916418,71,"CREDITCARD,KEY",21,false,1,0,20,0,true,true,true,false,2021-11-09T00:00:00
4578,Grand Concourse & E 199 St,8703.05,40.87142,-73.88839,71,"CREDITCARD,KEY",21,false,1,2,18,0,true,true,true,false,2021-11-09T00:00:00
4623,Buchanan Pl & Grand Ave,8535.01,40.85834,-73.90626,71,"CREDITCARD,KEY",21,false,1,2,18,0,true,true,true,false,2021-11-09T00:00:00
4144,Lafayette Ave & Hunts Point Ave,7883.06,40.816567,-73.888161,71,"CREDITCARD,KEY",22,false,1,1,20,0,true,true,true,false,2021-11-08T00:00:00
4302,21 St & 23 Ave,7210.07,40.778557,-73.919046,71,"CREDITCARD,KEY",22,false,1,0,21,0,true,true,true,false,2021-11-08T00:00:00
4490,Featherbed Ln & Nelson Ave,8327.15,40.846011,-73.919637,71,"CREDITCARD,KEY",22,false,1,0,21,0,true,true,true,false,2021-11-08T00:00:00
3814,E 56 St & Madison Ave,6732.01,40.761573,-73.972628,71,"CREDITCARD,KEY",23,false,1,1,21,0,true,true,true,false,2021-11-09T00:00:00
4012,W 148 St & Amsterdam Ave,8033.09,40.827075,-73.945909,71,"CREDITCARD,KEY",23,false,1,2,20,0,true,true,true,false,2021-11-09T00:00:00
4027,St. Nicholas Ave & W 155 St,8085.05,40.830663,-73.941323,71,"CREDITCARD,KEY",23,false,1,0,22,0,true,true,true,false,2021-11-08T00:00:00
4074,Edgecombe Ave & W 167 St,8187.04,40.838191,-73.936085,71,"CREDITCARD,KEY",23,false,1,0,22,0,true,true,true,false,2021-11-08T00:00:00
4441,Broadway & W 192 St,8511.08,40.857994,-73.932173,71,"CREDITCARD,KEY",23,false,1,1,21,0,true,true,true,false,2021-11-08T00:00:00
4571,University Ave & Macombs Rd,8344.09,40.8496401,-73.9161206,71,"CREDITCARD,KEY",23,false,1,0,22,0,true,true,true,false,2021-11-09T00:00:00
4613,Creston Ave & E 181 St,8456.02,40.8549,-73.90281,71,"CREDITCARD,KEY",23,false,1,1,21,0,true,true,true,false,2021-11-08T00:00:00
437,Macon St & Nostrand Ave,4214.03,40.6809833854,-73.9500479759,71,"CREDITCARD,KEY",24,false,1,1,22,0,true,true,true,false,2021-11-09T00:00:00
3728,Pierrepont St & Monroe Pl,4718.08,40.695356933202248,-73.993440270423889,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-09T00:00:00
3779,Hart St & Wyckoff Ave,4971.01,40.704876,-73.919911,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-09T00:00:00
3865,Knickerbocker Ave & Cooper St,4582.05,40.69081,-73.90448,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-09T00:00:00
4005,St. Nicholas Terrace & Convent Ave,7937.15,40.821294,-73.947868,71,"CREDITCARD,KEY",24,false,1,1,22,0,true,true,true,false,2021-11-08T00:00:00
4128,College Ave & E 170 St,8175.06,40.837576,-73.910489,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-08T00:00:00
4140,E 163 St & Union Ave,7970.05,40.822545,-73.901824,71,"CREDITCARD,KEY",24,false,1,1,22,0,true,true,true,false,2021-11-08T00:00:00
4210,Grand Concourse & E 166 St,8092.06,40.83196,-73.91956,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-09T00:00:00
4320,31 St & Ditmars Blvd,7144.02,40.776168,-73.910485,71,"CREDITCARD,KEY",24,false,1,1,22,0,true,true,true,false,2021-11-09T00:00:00
4510,University Ave & W Burnside Ave,8462.09,40.85501,-73.910751,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-08T00:00:00
4622,Grand Concourse & E 175 St,8303.06,40.846221,-73.909232,71,"CREDITCARD,KEY",24,false,1,0,23,0,true,true,true,false,2021-11-08T00:00:00
3299,E 98 St & Park Ave,7443.17,40.78813,-73.95206,71,"CREDITCARD,KEY",25,false,1,0,24,0,true,true,true,false,2021-11-08T00:00:00
3416,7 Ave & Park Pl,4125.07,40.6776147,-73.97324283,71,"CREDITCARD,KEY",25,false,1,0,24,0,true,true,true,false,2021-11-09T00:00:00
3895,Cypress Ave & Palmetto St,4921.04,40.701573408737914,-73.90876293182373,71,"CREDITCARD,KEY",25,false,1,0,24,0,true,true,true,false,2021-11-08T00:00:00
4318,Broadway & 49 St,6587.04,40.755389,-73.911517,71,"CREDITCARD,KEY",25,false,1,1,23,0,true,true,true,false,2021-11-08T00:00:00
4555,W Fordham Rd & Loring Pl N,8590.01,40.86295,-73.90741,71,"CREDITCARD,KEY",25,false,1,0,24,0,true,true,true,false,2021-11-09T00:00:00
3206,Hilltop,JC019,40.7311689,-74.0575736,70,"CREDITCARD,KEY",26,false,1,0,25,0,true,true,true,false,2021-11-09T00:00:00
3924,Lincoln Ave & E 138 St,7744.06,40.810893,-73.927311,71,"CREDITCARD,KEY",26,false,1,0,25,0,true,true,true,false,2021-11-09T00:00:00
4051,W 160 St & St. Nicholas Ave,8138.07,40.834468,-73.939865,71,"CREDITCARD,KEY",26,false,1,1,24,0,true,true,true,false,2021-11-09T00:00:00
4579,Grand Concourse & E 203 St,8734.04,40.87382,-73.88661,71,"CREDITCARD,KEY",26,false,1,0,25,0,true,true,true,false,2021-11-08T00:00:00
3526,31 St & 23 Ave,7144.01,40.7747878,-73.9125551,71,"CREDITCARD,KEY",27,false,1,1,25,0,true,true,true,false,2021-11-09T00:00:00
3600,31 Ave & Steinway St,6782.01,40.7611488,-73.9170071,71,"CREDITCARD,KEY",27,false,1,0,26,0,true,true,true,false,2021-11-09T00:00:00
4052,Amsterdam Ave & W 162 St,8172.07,40.83618,-73.939789,71,"CREDITCARD,KEY",27,false,1,0,26,0,true,true,true,false,2021-11-08T00:00:00
4153,E 165 St & Fox St,7966.02,40.82394,-73.894025,71,"CREDITCARD,KEY",27,false,1,0,26,0,true,true,true,false,2021-11-08T00:00:00
4272,Ditmars Blvd & 43 St,7039.03,40.771203,-73.903865,71,"CREDITCARD,KEY",27,false,1,0,26,0,true,true,true,false,2021-11-09T00:00:00
4289,31 St & 21 Ave,7202.07,40.77813,-73.90842,71,"CREDITCARD,KEY",27,false,1,0,26,0,true,true,true,false,2021-11-09T00:00:00
4411,48 St & 5 Ave,3202.06,40.646351,-74.009271,71,"CREDITCARD,KEY",27,false,1,0,26,0,true,true,true,false,2021-11-09T00:00:00
3664,North Moore St & Greenwich St,5470.12,40.720195214374648,-74.0103006362915,71,"CREDITCARD,KEY",29,false,1,1,0,29,true,true,true,false,2021-11-08T00:00:00
3867,Somers St & Broadway,4203.04,40.67945,-73.90474,71,"CREDITCARD,KEY",29,false,1,0,28,0,true,true,true,false,2021-11-08T00:00:00
4329,35 St & 30 Ave,6887.03,40.765475692449527,-73.918115794658661,71,"CREDITCARD,KEY",29,false,1,0,28,0,true,true,true,false,2021-11-09T00:00:00
3994,2 Ave & E 125 St,7648.16,40.802554,-73.933509,71,"CREDITCARD,KEY",30,false,1,2,27,0,true,true,true,false,2021-11-09T00:00:00
4484,59 St & 5 Ave,2961.05,40.640125,-74.015726,71,"CREDITCARD,KEY",30,false,1,0,29,0,true,true,true,false,2021-11-08T00:00:00
3516,31 St & Astoria Blvd,6989.07,40.7699176,-73.9184057,71,"CREDITCARD,KEY",31,false,1,0,30,0,true,true,true,false,2021-11-09T00:00:00
3570,35 Ave & 37 St,6563.12,40.7557327,-73.9236611,71,"CREDITCARD,KEY",31,false,1,1,29,0,true,true,true,false,2021-11-09T00:00:00
4059,W 171 St & St. Nicholas Ave,8262.07,40.842941,-73.938631,71,"CREDITCARD,KEY",31,false,1,0,30,0,true,true,true,false,2021-11-09T00:00:00
4264,48 St & Broadway,6629.06,40.755763,-73.912715,71,"CREDITCARD,KEY",31,false,1,3,27,0,true,true,true,false,2021-11-09T00:00:00
3866,Wilson Ave & Moffat St,4507.07,40.68906,-73.90506,71,"CREDITCARD,KEY",32,false,1,0,31,0,true,true,true,false,2021-11-08T00:00:00
305,E 58 St & 3 Ave,6762.02,40.76095756,-73.96724467,71,"CREDITCARD,KEY",33,false,1,7,25,0,true,true,true,false,2021-11-09T00:00:00
3363,E 102 St & Park Ave,7488.24,40.7904828,-73.95033068,71,"CREDITCARD,KEY",33,false,1,0,32,0,true,true,true,false,2021-11-09T00:00:00
4544,E 188 St & Creston Ave,8566.05,40.861669,-73.898589,71,"CREDITCARD,KEY",33,false,1,1,31,0,true,true,true,false,2021-11-08T00:00:00
3312,1 Ave & E 94 St,7286.05,40.7817212,-73.94594,71,"CREDITCARD,KEY",39,false,1,2,36,0,true,true,true,false,2021-11-09T00:00:00
526,E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,71,"CREDITCARD,KEY",40,false,1,2,37,0,true,true,true,false,2021-11-09T00:00:00
486,Broadway & W 29 St,6289.06,40.7462009,-73.98855723,71,"CREDITCARD,KEY",41,false,1,1,39,0,true,true,true,false,2021-11-09T00:00:00
3186,Grove St PATH,JC005,40.71958611647166,-74.043117463588715,70,"CREDITCARD,KEY",42,false,1,3,0,100,true,true,true,false,2021-11-09T00:00:00
3539,W 116 St & Amsterdam Ave,7692.11,40.8067581,-73.9607082,71,"CREDITCARD,KEY",43,false,1,2,40,0,true,true,true,false,2021-11-09T00:00:00
4300,Bleecker St & Crosby St,5679.08,40.726156049804082,-73.995101898908615,71,"CREDITCARD,KEY",43,false,1,3,39,0,true,true,true,false,2021-11-09T00:00:00
3154,E 77 St & 3 Ave,7092.06,40.77314236,-73.95856158,71,"CREDITCARD,KEY",46,false,1,0,45,0,true,true,true,false,2021-11-09T00:00:00
3143,5 Ave & E 78 St,7161.08,40.776321421822708,-73.964273929595947,71,"CREDITCARD,KEY",47,false,1,3,43,0,true,true,true,false,2021-11-09T00:00:00
228,E 48 St & 3 Ave,6541.03,40.7546011026,-73.971878855,71,"CREDITCARD,KEY",55,false,1,0,54,0,true,true,true,false,2021-11-09T00:00:00
510,W 51 St & 6 Ave,6740.10,40.7606597,-73.98042047,71,"CREDITCARD,KEY",55,false,1,1,53,0,true,true,true,false,2021-11-09T00:00:00
525,W 34 St & 11 Ave,6578.01,40.75594159,-74.0021163,71,"CREDITCARD,KEY",56,false,1,2,53,0,true,true,true,false,2021-11-09T00:00:00
469,Broadway & W 53 St,6779.05,40.76344058,-73.98268129,71,"CREDITCARD,KEY",57,false,1,3,53,0,true,true,true,false,2021-11-09T00:00:00
3714,Division Ave & Hooper St,5045.05,40.706842031013252,-73.9544353965357,71,"CREDITCARD,KEY",61,false,1,3,57,0,true,true,true,false,2021-11-09T00:00:00
359,E 47 St & Park Ave,6584.12,40.75510267,-73.97498696,71,"CREDITCARD,KEY",79,false,1,1,77,0,true,true,true,false,2021-11-09T00:00:00
457,Broadway & W 58 St,6948.10,40.76695317,-73.98169333,71,"CREDITCARD,KEY",79,false,1,3,75,0,true,true,true,false,2021-11-09T00:00:00
3897,Onderdonk Ave & Dekalb Ave,5115.01,40.70863,-73.91497,71,"CREDITCARD,KEY",17,false,2,0,15,0,true,true,true,false,2021-11-09T00:00:00
3923,Lincoln Ave & E 134 St,7712.06,40.808484,-73.928803,71,"CREDITCARD,KEY",17,false,2,0,15,0,true,true,true,false,2021-11-09T00:00:00
3255,8 Ave & W 31 St,6450.05,40.7505853470215,-73.9946848154068,71,"CREDITCARD,KEY",18,false,2,2,14,0,true,true,true,false,2021-11-09T00:00:00
3862,Linden St & Knickerbocker Ave,4743.04,40.69714,-73.91566,71,"CREDITCARD,KEY",18,false,2,0,16,0,true,true,true,false,2021-11-09T00:00:00
289,Monroe St & Classon Ave,4336.01,40.6845683,-73.95881081,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-09T00:00:00
3559,21 St & 38 Ave,6656.05,40.7576314,-73.9391224,71,"CREDITCARD,KEY",19,false,2,0,17,0,true,true,true,false,2021-11-09T00:00:00
3888,Woodward Ave & Harman St,5074.08,40.70793,-73.91092,71,"CREDITCARD,KEY",19,false,2,2,15,0,true,true,true,false,2021-11-09T00:00:00
4031,Cauldwell Ave & E 158 St,7913.15,40.81989,-73.908351,71,"CREDITCARD,KEY",19,false,2,2,15,0,true,true,true,false,2021-11-08T00:00:00
4103,Ogden Ave & W 165 St,8149.09,40.834457,-73.928381,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-08T00:00:00
4138,3 Ave & Franklin Ave,8012.04,40.82696,-73.907451,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-08T00:00:00
4155,E 169 St & Fox St,8024.05,40.827184,-73.893721,71,"CREDITCARD,KEY",19,false,2,0,17,0,true,true,true,false,2021-11-08T00:00:00
4167,Grand Concourse & East Mount Eden Ave,8265.09,40.84301,-73.91172,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-08T00:00:00
4182,Louis Nine Blvd & Intervale Ave,8114.02,40.831998,-73.892686,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-08T00:00:00
4212,Franklin Ave & E 169 St,8118.02,40.83171,-73.90208,71,"CREDITCARD,KEY",19,false,2,0,17,0,true,true,true,false,2021-11-09T00:00:00
4227,Crotona Park East & E 173 St,8182.02,40.837037,-73.890413,71,"CREDITCARD,KEY",19,false,2,2,15,0,true,true,true,false,2021-11-08T00:00:00
4228,Waterloo Pl & Crotona Park East,8216.02,40.839194,-73.888587,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-08T00:00:00
4250,Seneca Ave & Irvine St,7883.09,40.818725699901158,-73.888624906539917,71,"CREDITCARD,KEY",19,false,2,0,17,0,true,true,true,false,2021-11-08T00:00:00
4265,49 St & 31 Ave,6662.01,40.758057,-73.909831,71,"CREDITCARD,KEY",19,false,2,0,17,0,true,true,true,false,2021-11-08T00:00:00
4310,24 St & 38 Ave,6581.14,40.756351,-73.936515,71,"CREDITCARD,KEY",19,false,2,0,17,0,true,true,true,false,2021-11-08T00:00:00
4612,Macombs Rd & Featherbed Ln,8307.05,40.84552,-73.91722,71,"CREDITCARD,KEY",19,false,2,1,16,0,true,true,true,false,2021-11-08T00:00:00
3827,Halsey St & Broadway,4366.01,40.68565,-73.91564,71,"CREDITCARD,KEY",20,false,2,1,17,0,true,true,true,false,2021-11-09T00:00:00
3870,Melrose St & Broadway,4801.04,40.697481,-73.935877,71,"CREDITCARD,KEY",20,false,2,1,17,0,true,true,true,false,2021-11-09T00:00:00
3891,Irving Ave & Palmetto St,4775.01,40.698,-73.9127,71,"CREDITCARD,KEY",20,false,2,1,17,0,true,true,true,false,2021-11-09T00:00:00
4173,Longfellow Ave & E 165 St,7983.04,40.825322,-73.887729,71,"CREDITCARD,KEY",20,false,2,0,18,0,true,true,true,false,2021-11-08T00:00:00
4177,Prospect Ave & Jennings St,8099.04,40.831762,-73.896853,71,"CREDITCARD,KEY",20,false,2,0,18,0,true,true,true,false,2021-11-08T00:00:00
4424,4 Ave & Shore Road Dr,2832.03,40.637033,-74.022141,71,"CREDITCARD,KEY",20,false,2,0,18,0,true,true,true,false,2021-11-08T00:00:00
4495,Macombs Rd & W 175 St,8344.04,40.848177,-73.916082,71,"CREDITCARD,KEY",20,false,2,0,18,0,true,true,true,false,2021-11-09T00:00:00
3591,21 St & 31 Dr,6865.03,40.7659,-73.930819,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-09T00:00:00
3939,Willow Ave & E 133 St,7626.02,40.800933,-73.913863,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-08T00:00:00
3942,Broadway & W 133 St,7903.02,40.8190344,-73.956156,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-09T00:00:00
4090,Grand Concourse & E 156 St,7984.04,40.823429,-73.924689,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-08T00:00:00
4094,Park Ave & E 162 St,8016.07,40.825716,-73.915585,71,"CREDITCARD,KEY",21,false,2,1,18,0,true,true,true,false,2021-11-08T00:00:00
4198,E 161 St & Park Ave,7979.17,40.824811,-73.916407,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-09T00:00:00
4251,Nelson Ave & 167 St,8183.08,40.836705668628042,-73.926088660955429,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-09T00:00:00
4315,46 St & 30 Rd,6703.06,40.76072,-73.910989,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-08T00:00:00
4390,46 St & 6 Ave,3161.02,40.645921,-74.005708,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-08T00:00:00
4437,Broadway & W 185 St,8416.07,40.852538,-73.93441,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-08T00:00:00
4439,Amsterdam Ave & W 189 St,8432.04,40.853142,-73.927094,71,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-09T00:00:00
4456,Nagle Ave & Ellwood St,8528.05,40.86012,-73.928489,71,"CREDITCARD,KEY",21,false,2,1,18,0,true,true,true,false,2021-11-08T00:00:00
4523,Church Sq Park - 5 St & Park Ave,HB601,40.742659332731428,-74.032233059406281,311,"CREDITCARD,KEY",21,false,2,0,19,0,true,true,true,false,2021-11-08T00:00:00
3212,Christ Hospital,JC034,40.734785818,-74.050443636,70,"CREDITCARD,KEY",22,false,2,2,18,0,true,true,true,false,2021-11-09T00:00:00
3985,E 160 St & Tinton Ave,7931.05,40.820302,-73.903944,71,"CREDITCARD,KEY",22,false,2,0,20,0,true,true,true,false,2021-11-08T00:00:00
4102,Grand Concourse & E 164 St,8057.02,40.829608,-73.921461,71,"CREDITCARD,KEY",22,false,2,0,20,0,true,true,true,false,2021-11-08T00:00:00
4556,Grand Ave & W Fordham Rd,8571.02,40.86288,-73.90316,71,"CREDITCARD,KEY",22,false,2,3,17,0,true,true,true,false,2021-11-08T00:00:00
4584,Weeks Ave & E 175 St,8340.05,40.846879,-73.907342,71,"CREDITCARD,KEY",22,false,2,2,18,0,true,true,true,false,2021-11-09T00:00:00
4629,Webb Ave & W 190 St,8624.01,40.8660052,-73.904254892,71,"CREDITCARD,KEY",22,false,2,0,20,0,true,true,true,false,2021-11-09T00:00:00
3179,Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.941342,71,"CREDITCARD,KEY",23,false,2,1,20,0,true,true,true,false,2021-11-09T00:00:00
3984,W 140 St & Riverside Dr,7981.27,40.824013,-73.954743,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2021-11-08T00:00:00
4179,Freeman St & Southern Blvd,8060.01,40.830051,-73.892103,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2021-11-09T00:00:00
4453,Audubon Ave & Fort George Ave,8491.07,40.857157813919038,-73.927173614501953,71,"CREDITCARD,KEY",23,false,2,0,21,0,true,true,true,false,2021-11-09T00:00:00
3981,Harlem River Dr & W 155 St,8085.13,40.830476,-73.939929,71,"CREDITCARD,KEY",24,false,2,2,20,0,true,true,true,false,2021-11-08T00:00:00
3383,Cathedral Pkwy & Broadway,7680.03,40.804213,-73.96699104,71,"CREDITCARD,KEY",25,false,2,4,19,0,true,true,true,false,2021-11-09T00:00:00
4006,E 147 St & Bergen Ave,7840.11,40.814673,-73.91839,71,"CREDITCARD,KEY",25,false,2,2,21,0,true,true,true,false,2021-11-08T00:00:00
4259,49 St & 25 Ave,6804.01,40.764496,-73.904632,71,"CREDITCARD,KEY",25,false,2,0,23,0,true,true,true,false,2021-11-08T00:00:00
4577,Jerome Ave & Bedford Park Blvd E,8734.02,40.87307,-73.88971,71,"CREDITCARD,KEY",25,false,2,0,23,0,true,true,true,false,2021-11-08T00:00:00
3561,37 Ave & 35 St,6529.02,40.7531106,-73.9279917,71,"CREDITCARD,KEY",26,false,2,0,24,0,true,true,true,false,2021-11-09T00:00:00
3973,St Nicholas Ave & W 150 St,8013.07,40.827212,-73.942722,71,"CREDITCARD,KEY",26,false,2,1,23,0,true,true,true,false,2021-11-08T00:00:00
364,Lafayette Ave & Classon Ave,4452.01,40.68900443,-73.96023854,71,"CREDITCARD,KEY",27,false,2,3,22,0,true,true,true,false,2021-11-09T00:00:00
4047,Amsterdam Ave & W 156 St,8104.10,40.832081,-73.942386,71,"CREDITCARD,KEY",27,false,2,1,24,0,true,true,true,false,2021-11-09T00:00:00
4148,Intervale Ave & Westchester Ave,7948.10,40.821967,-73.896752,71,"CREDITCARD,KEY",27,false,2,2,23,0,true,true,true,false,2021-11-09T00:00:00
4206,Southern Blvd & E 149 St,7788.13,40.811892,-73.904192,71,"CREDITCARD,KEY",27,false,2,0,25,0,true,true,true,false,2021-11-09T00:00:00
4393,55 St & 5 Ave,3050.03,40.642408,-74.013318,71,"CREDITCARD,KEY",28,false,2,1,25,0,true,true,true,false,2021-11-08T00:00:00
3346,Berkeley Pl & 7 Ave,4051.01,40.675146838709786,-73.975232094526291,71,"CREDITCARD,KEY",29,false,2,1,26,0,true,true,true,false,2021-11-09T00:00:00
3708,W 13 St & 5 Ave,5947.04,40.735445,-73.99431,71,"CREDITCARD,KEY",29,false,2,3,24,0,true,true,true,false,2021-11-09T00:00:00
3825,Broadway & Furman Ave,4244.06,40.68139,-73.90756,71,"CREDITCARD,KEY",29,false,2,0,27,0,true,true,true,false,2021-11-08T00:00:00
3977,Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,71,"CREDITCARD,KEY",29,false,2,0,27,0,true,true,true,false,2021-11-09T00:00:00
4146,Garrison Ave & Manida St,7905.05,40.818743,-73.890247,71,"CREDITCARD,KEY",30,false,2,1,27,0,true,true,true,false,2021-11-08T00:00:00
4428,Prospect Park SW & 10 Ave,3611.02,40.659945,-73.977504,71,"CREDITCARD,KEY",30,false,2,0,28,0,true,true,true,false,2021-11-09T00:00:00
3508,St Nicholas Ave & Manhattan Ave,7723.01,40.809725,-73.953149,71,"CREDITCARD,KEY",31,false,2,2,27,0,true,true,true,false,2021-11-09T00:00:00
3583,Eastern Pkwy & Washington Ave,3928.08,40.6716493,-73.9631145,71,"CREDITCARD,KEY",31,false,2,3,26,0,true,true,true,false,2021-11-09T00:00:00
3611,Vernon Blvd & 47 Rd,6212.08,40.7449067,-73.9534573,71,"CREDITCARD,KEY",31,false,2,0,29,0,true,true,true,false,2021-11-08T00:00:00
3513,21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,71,"CREDITCARD,KEY",33,false,2,0,31,0,true,true,true,false,2021-11-09T00:00:00
4240,E 44 St & Lexington Ave,6464.09,40.752643,-73.974996,71,"CREDITCARD,KEY",33,false,2,1,30,0,true,true,true,false,2021-11-09T00:00:00
4312,Shore Blvd & Astoria Park,7271.01,40.77977,-73.923162,71,"CREDITCARD,KEY",33,false,2,1,30,0,true,true,true,false,2021-11-08T00:00:00
3362,Madison Ave & E 82 St,7188.13,40.7781314,-73.96069399,71,"CREDITCARD,KEY",34,false,2,0,32,0,true,true,true,false,2021-11-09T00:00:00
3543,Morningside Dr & Amsterdam Ave,7741.04,40.810285063060029,-73.957364559173584,71,"CREDITCARD,KEY",35,false,2,0,33,0,true,true,true,false,2021-11-09T00:00:00
4009,Riverside Dr & W 145 St,8018.04,40.827305,-73.951989,71,"CREDITCARD,KEY",35,false,2,1,32,0,true,true,true,false,2021-11-08T00:00:00
4403,59 St & 4 Ave,3011.03,40.641269,-74.017651,71,"CREDITCARD,KEY",35,false,2,0,33,0,true,true,true,false,2021-11-08T00:00:00
3721,31 St & Newtown Ave,6923.20,40.7675487799971,-73.9209334552288,71,"CREDITCARD,KEY",37,false,2,0,35,0,true,true,true,false,2021-11-09T00:00:00
4645,5 Ave & E 87 St,7323.09,40.782322607308807,-73.959875106811523,71,"CREDITCARD,KEY",38,false,2,3,33,0,true,true,true,false,2021-11-09T00:00:00
3367,5 Ave & E 103 St,7511.19,40.7922553,-73.95249933,71,"CREDITCARD,KEY",39,false,2,0,37,0,true,true,true,false,2021-11-09T00:00:00
3302,Columbus Ave & W 103 St,7595.17,40.7969347,-73.9643412291,71,"CREDITCARD,KEY",40,false,2,0,38,0,true,true,true,false,2021-11-09T00:00:00
